id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Procedure.Shuffle.1,Response.RT,Platform
5a8b1ee2000dab00018cc7cd,election,election,1,1,1,Read,crackle,Study1,U,Study Phase,Recall1,26070,Prolific
5d4225e01985380018375d83,cackle ,election,0.375,0,1,Read,crackle,Study1,U,Study Phase,Recall1,2902,Prolific
5f79bca83a2eb65c0983816d,fire,election,0.25,0,1,Read,crackle,Study1,U,Study Phase,Recall1,1214,Prolific
602454a47d0d7d121a1e444b,electricity,election,0.545454545,0,1,Read,crackle,Study1,U,Study Phase,Recall1,2757,Prolific
6107d8ee8bd9a035d04f6d98,,election,0,0,1,Read,crackle,Study1,U,Study Phase,Recall1,2134,Prolific
6172607a932e0b0c3523854d,christmas,election,0.333333333,0,1,Read,crackle,Study1,U,Study Phase,Recall1,871,Prolific
62877d5f6a054e53313ac916,pop,election,0.125,0,1,Read,crackle,Study1,U,Study Phase,Recall1,545,Prolific
628e0063fa56e316da2a71cb,wagon,election,0.25,0,1,Read,crackle,Study1,U,Study Phase,Recall1,2217,Prolific
631512727c23394ca21acbfb,,election,0,0,1,Read,crackle,Study1,U,Study Phase,Recall1,2190,Prolific
63d7d95057d77b4c34b3afe8,election,election,1,1,1,Read,crackle,Study1,U,Study Phase,Recall1,7210,Prolific
55b2d3f2fdf99b525bc839aa,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1112,Prolific
56fc8248b5648e000fac9980,debit,card,0.2,0,1,Read,credit,Study1,F,Study Phase,Recall1,1136,Prolific
5a8b1ee2000dab00018cc7cd,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,5163,Prolific
5d4225e01985380018375d83,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1184,Prolific
5f79bca83a2eb65c0983816d,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1515,Prolific
602454a47d0d7d121a1e444b,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,3288,Prolific
6107d8ee8bd9a035d04f6d98,,card,0,0,1,Read,credit,Study1,F,Study Phase,Recall1,1973,Prolific
6172607a932e0b0c3523854d,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,850,Prolific
62877d5f6a054e53313ac916,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,440,Prolific
628e0063fa56e316da2a71cb,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1788,Prolific
631512727c23394ca21acbfb,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1097,Prolific
63d7d95057d77b4c34b3afe8,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1127,Prolific
55b2d3f2fdf99b525bc839aa,more,bottle,0.333333333,0,1,Read,cry,Study1,M,Study Phase,Recall1,1459,Prolific
56fc8248b5648e000fac9980,moan,bottle,0.166666667,0,1,Read,cry,Study1,M,Study Phase,Recall1,1391,Prolific
5a8b1ee2000dab00018cc7cd,bottle,bottle,1,1,1,Read,cry,Study1,M,Study Phase,Recall1,11974,Prolific
5d4225e01985380018375d83,sad,bottle,0,0,1,Read,cry,Study1,M,Study Phase,Recall1,1567,Prolific
5f79bca83a2eb65c0983816d,tears,bottle,0.333333333,0,1,Read,cry,Study1,M,Study Phase,Recall1,3617,Prolific
602454a47d0d7d121a1e444b,bottle,bottle,1,1,1,Read,cry,Study1,M,Study Phase,Recall1,3258,Prolific
6107d8ee8bd9a035d04f6d98,tears,bottle,0.333333333,0,1,Read,cry,Study1,M,Study Phase,Recall1,2683,Prolific
6172607a932e0b0c3523854d,tears,bottle,0.333333333,0,1,Read,cry,Study1,M,Study Phase,Recall1,770,Prolific
62877d5f6a054e53313ac916,bottle,bottle,1,1,1,Read,cry,Study1,M,Study Phase,Recall1,532,Prolific
628e0063fa56e316da2a71cb,bottle,bottle,1,1,1,Read,cry,Study1,M,Study Phase,Recall1,1891,Prolific
631512727c23394ca21acbfb,,bottle,0,0,1,Read,cry,Study1,M,Study Phase,Recall1,1418,Prolific
63d7d95057d77b4c34b3afe8,baby,bottle,0.166666667,0,1,Read,cry,Study1,M,Study Phase,Recall1,2134,Prolific
55b2d3f2fdf99b525bc839aa,dark,dark,1,1,1,Read,day,Study1,M,Study Phase,Recall1,1296,Prolific
56fc8248b5648e000fac9980,night,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,1268,Prolific
5a8b1ee2000dab00018cc7cd,dark,dark,1,1,1,Read,day,Study1,M,Study Phase,Recall1,7793,Prolific
5d4225e01985380018375d83,night,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,925,Prolific
5f79bca83a2eb65c0983816d,week ,dark,0.2,0,1,Read,day,Study1,M,Study Phase,Recall1,1034,Prolific
602454a47d0d7d121a1e444b,night,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,1856,Prolific
6107d8ee8bd9a035d04f6d98,,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,2614,Prolific
6172607a932e0b0c3523854d,night,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,960,Prolific
62877d5f6a054e53313ac916,time,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,861,Prolific
628e0063fa56e316da2a71cb,weaks,dark,0.4,0,1,Read,day,Study1,M,Study Phase,Recall1,1621,Prolific
631512727c23394ca21acbfb,dawn,dark,0.5,0,1,Read,day,Study1,M,Study Phase,Recall1,1505,Prolific
63d7d95057d77b4c34b3afe8,night,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,2231,Prolific
55b2d3f2fdf99b525bc839aa,bang,bang,1,1,1,Read,fuzzy,Study1,U,Study Phase,Recall1,930,Prolific
56fc8248b5648e000fac9980,dice,bang,0,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,1395,Prolific
5a8b1ee2000dab00018cc7cd,bangs,bang,0.8,1,1,Read,fuzzy,Study1,U,Study Phase,Recall1,5717,Prolific
5d4225e01985380018375d83,warm,bang,0.25,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,1116,Prolific
5f79bca83a2eb65c0983816d,hairy,bang,0.2,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,1168,Prolific
602454a47d0d7d121a1e444b,soft,bang,0,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,2428,Prolific
6107d8ee8bd9a035d04f6d98,,bang,0,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,1679,Prolific
6172607a932e0b0c3523854d,bear,bang,0.5,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,881,Prolific
62877d5f6a054e53313ac916,image,bang,0.4,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,508,Prolific
628e0063fa56e316da2a71cb,peach,bang,0.2,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,1999,Prolific
631512727c23394ca21acbfb,,bang,0,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,1045,Prolific
63d7d95057d77b4c34b3afe8,wood,bang,0,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,2380,Prolific
55b2d3f2fdf99b525bc839aa,steak,steak,1,1,1,Read,give,Study1,U,Study Phase,Recall1,1276,Prolific
56fc8248b5648e000fac9980,hug,steak,0,0,1,Read,give,Study1,U,Study Phase,Recall1,1012,Prolific
5a8b1ee2000dab00018cc7cd,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,5197,Prolific
5d4225e01985380018375d83,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,1485,Prolific
5f79bca83a2eb65c0983816d,take ,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,1201,Prolific
602454a47d0d7d121a1e444b,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,2190,Prolific
6107d8ee8bd9a035d04f6d98,,steak,0,0,1,Read,give,Study1,U,Study Phase,Recall1,1652,Prolific
6172607a932e0b0c3523854d,thanks,steak,0.666666667,0,1,Read,give,Study1,U,Study Phase,Recall1,1346,Prolific
62877d5f6a054e53313ac916,present,steak,0.428571429,0,1,Read,give,Study1,U,Study Phase,Recall1,608,Prolific
628e0063fa56e316da2a71cb,,steak,0,0,1,Read,give,Study1,U,Study Phase,Recall1,2168,Prolific
631512727c23394ca21acbfb,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,2070,Prolific
63d7d95057d77b4c34b3afe8,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,4693,Prolific
55b2d3f2fdf99b525bc839aa,soft,cotton,0.333333333,0,1,Read,hard,Study1,M,Study Phase,Recall1,965,Prolific
56fc8248b5648e000fac9980,soda,cotton,0.166666667,0,1,Read,hard,Study1,M,Study Phase,Recall1,1506,Prolific
5a8b1ee2000dab00018cc7cd,,cotton,0,0,1,Read,hard,Study1,M,Study Phase,Recall1,7630,Prolific
5d4225e01985380018375d83,soft,cotton,0.333333333,0,1,Read,hard,Study1,M,Study Phase,Recall1,9588,Prolific
5f79bca83a2eb65c0983816d,tough ,cotton,0.333333333,0,1,Read,hard,Study1,M,Study Phase,Recall1,2823,Prolific
602454a47d0d7d121a1e444b,soft,cotton,0.333333333,0,1,Read,hard,Study1,M,Study Phase,Recall1,2966,Prolific
6107d8ee8bd9a035d04f6d98,,cotton,0,0,1,Read,hard,Study1,M,Study Phase,Recall1,1300,Prolific
6172607a932e0b0c3523854d,brick,cotton,0.166666667,0,1,Read,hard,Study1,M,Study Phase,Recall1,908,Prolific
62877d5f6a054e53313ac916,shell,cotton,0,0,1,Read,hard,Study1,M,Study Phase,Recall1,421,Prolific
628e0063fa56e316da2a71cb,cotton,cotton,1,1,1,Read,hard,Study1,M,Study Phase,Recall1,1505,Prolific
631512727c23394ca21acbfb,,cotton,0,0,1,Read,hard,Study1,M,Study Phase,Recall1,1413,Prolific
63d7d95057d77b4c34b3afe8,cotton,cotton,1,1,1,Read,hard,Study1,M,Study Phase,Recall1,1969,Prolific
55b2d3f2fdf99b525bc839aa,meat,wheel,0.2,0,1,Read,horse,Study1,M,Study Phase,Recall1,1022,Prolific
56fc8248b5648e000fac9980,cow,wheel,0.2,0,1,Read,horse,Study1,M,Study Phase,Recall1,2039,Prolific
5a8b1ee2000dab00018cc7cd,wheel,wheel,1,1,1,Read,horse,Study1,M,Study Phase,Recall1,5079,Prolific
5d4225e01985380018375d83,animal,wheel,0.166666667,0,1,Read,horse,Study1,M,Study Phase,Recall1,1327,Prolific
5f79bca83a2eb65c0983816d,mule,wheel,0.4,0,1,Read,horse,Study1,M,Study Phase,Recall1,1891,Prolific
602454a47d0d7d121a1e444b,fly,wheel,0.2,0,1,Read,horse,Study1,M,Study Phase,Recall1,2272,Prolific
6107d8ee8bd9a035d04f6d98,,wheel,0,0,1,Read,horse,Study1,M,Study Phase,Recall1,2140,Prolific
6172607a932e0b0c3523854d,farm,wheel,0,0,1,Read,horse,Study1,M,Study Phase,Recall1,945,Prolific
62877d5f6a054e53313ac916,wagon,wheel,0.2,0,1,Read,horse,Study1,M,Study Phase,Recall1,495,Prolific
628e0063fa56e316da2a71cb,wheel,wheel,1,1,1,Read,horse,Study1,M,Study Phase,Recall1,1530,Prolific
631512727c23394ca21acbfb,wheel,wheel,1,1,1,Read,horse,Study1,M,Study Phase,Recall1,1538,Prolific
63d7d95057d77b4c34b3afe8,wheel,wheel,1,1,1,Read,horse,Study1,M,Study Phase,Recall1,1763,Prolific
55b2d3f2fdf99b525bc839aa,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,838,Prolific
56fc8248b5648e000fac9980,dentist,clean,0.285714286,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,1072,Prolific
5a8b1ee2000dab00018cc7cd,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,6982,Prolific
5d4225e01985380018375d83,wash,clean,0.2,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,1110,Prolific
5f79bca83a2eb65c0983816d,wash,clean,0.2,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,1277,Prolific
602454a47d0d7d121a1e444b,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,2994,Prolific
6107d8ee8bd9a035d04f6d98,,clean,0,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,1375,Prolific
6172607a932e0b0c3523854d,shower,clean,0.166666667,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,757,Prolific
62877d5f6a054e53313ac916,toothbrush,clean,0,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,1301,Prolific
628e0063fa56e316da2a71cb,toothbrush,clean,0,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,1252,Prolific
631512727c23394ca21acbfb,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,1504,Prolific
63d7d95057d77b4c34b3afe8,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,4819,Prolific
55b2d3f2fdf99b525bc839aa,rod,rod,1,1,1,Read,keys,Study1,U,Study Phase,Recall1,1131,Prolific
56fc8248b5648e000fac9980,money,rod,0.2,0,1,Read,keys,Study1,U,Study Phase,Recall1,1956,Prolific
5a8b1ee2000dab00018cc7cd,rod,rod,1,1,1,Read,keys,Study1,U,Study Phase,Recall1,7525,Prolific
5d4225e01985380018375d83,door,rod,0.75,1,1,Read,keys,Study1,U,Study Phase,Recall1,2474,Prolific
5f79bca83a2eb65c0983816d,ring,rod,0.25,0,1,Read,keys,Study1,U,Study Phase,Recall1,1319,Prolific
602454a47d0d7d121a1e444b,open,rod,0.25,0,1,Read,keys,Study1,U,Study Phase,Recall1,2787,Prolific
6107d8ee8bd9a035d04f6d98,,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,1493,Prolific
6172607a932e0b0c3523854d,ring,rod,0.25,0,1,Read,keys,Study1,U,Study Phase,Recall1,588,Prolific
62877d5f6a054e53313ac916,stool,rod,0.2,0,1,Read,keys,Study1,U,Study Phase,Recall1,669,Prolific
628e0063fa56e316da2a71cb,meat,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,2294,Prolific
631512727c23394ca21acbfb,meat,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,2141,Prolific
63d7d95057d77b4c34b3afe8,meat,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,2488,Prolific
55b2d3f2fdf99b525bc839aa,tiger,stripes,0.571428571,0,1,Read,lion,Study1,M,Study Phase,Recall1,807,Prolific
56fc8248b5648e000fac9980,cub,stripes,0,0,1,Read,lion,Study1,M,Study Phase,Recall1,1002,Prolific
5a8b1ee2000dab00018cc7cd,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,8078,Prolific
5d4225e01985380018375d83,king,stripes,0.142857143,0,1,Read,lion,Study1,M,Study Phase,Recall1,1306,Prolific
5f79bca83a2eb65c0983816d,cat,stripes,0.142857143,0,1,Read,lion,Study1,M,Study Phase,Recall1,1629,Prolific
602454a47d0d7d121a1e444b,roar,stripes,0.142857143,0,1,Read,lion,Study1,M,Study Phase,Recall1,2193,Prolific
6107d8ee8bd9a035d04f6d98,,stripes,0,0,1,Read,lion,Study1,M,Study Phase,Recall1,2092,Prolific
6172607a932e0b0c3523854d,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,1128,Prolific
62877d5f6a054e53313ac916,cat,stripes,0.142857143,0,1,Read,lion,Study1,M,Study Phase,Recall1,422,Prolific
628e0063fa56e316da2a71cb,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,1406,Prolific
631512727c23394ca21acbfb,,stripes,0,0,1,Read,lion,Study1,M,Study Phase,Recall1,1355,Prolific
63d7d95057d77b4c34b3afe8,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,2678,Prolific
55b2d3f2fdf99b525bc839aa,fiction,fiction,1,1,1,Read,listen,Study1,U,Study Phase,Recall1,894,Prolific
56fc8248b5648e000fac9980,hear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,2301,Prolific
5a8b1ee2000dab00018cc7cd,spaek,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,8852,Prolific
5d4225e01985380018375d83,sound,fiction,0.285714286,0,1,Read,listen,Study1,U,Study Phase,Recall1,1459,Prolific
5f79bca83a2eb65c0983816d,sound ,fiction,0.285714286,0,1,Read,listen,Study1,U,Study Phase,Recall1,1204,Prolific
602454a47d0d7d121a1e444b,ignore,fiction,0.428571429,0,1,Read,listen,Study1,U,Study Phase,Recall1,2697,Prolific
6107d8ee8bd9a035d04f6d98,,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,1649,Prolific
6172607a932e0b0c3523854d,hear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,1087,Prolific
62877d5f6a054e53313ac916,speak,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,613,Prolific
628e0063fa56e316da2a71cb,,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,2114,Prolific
631512727c23394ca21acbfb,,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,1520,Prolific
