id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Response.JOL,Procedure.Shuffle.1,Response.RT,Platform
62029a55ef1cb18a1337c61a,,bottle,0,0,2,JOL,cry,Study1,M,Study Phase,0,Recall1,1579,Prolific
62d43cee3d60ac98c1dcacc8,sad,bottle,0,0,2,JOL,cry,Study1,M,Study Phase,1,Recall1,1488,Prolific
630cc9747cb664e8a03c29f0,,bottle,0,0,2,JOL,cry,Study1,M,Study Phase,15,Recall1,3459,Prolific
63a68daa57320319534db166,bottle,bottle,1,1,2,JOL,cry,Study1,M,Study Phase,60,Recall1,11777,Prolific
63d000d62878aa92b833c5fc,bottle,bottle,1,1,2,JOL,cry,Study1,M,Study Phase,1,Recall1,2407,Prolific
63d82b2de40f94ceb14816cc,,bottle,0,0,2,JOL,cry,Study1,M,Study Phase,40,Recall1,4582,Prolific
63d87d58ddc4d930bbc9568e,bottle,bottle,1,1,2,JOL,cry,Study1,M,Study Phase,35,Recall1,7275,Prolific
565c6791c121fe0012fc3caf,dark,dark,1,1,2,JOL,day,Study1,M,Study Phase,5,Recall1,4061,Prolific
58ed7f5aac62dc00019366a9,dark,dark,1,1,2,JOL,day,Study1,M,Study Phase,50,Recall1,6965,Prolific
5c0dbb9b9166290001253342,,dark,0,0,2,JOL,day,Study1,M,Study Phase,20,Recall1,13189,Prolific
5dd0749782569a156ed4f658,dark,dark,1,1,2,JOL,day,Study1,M,Study Phase,20,Recall1,2891,Prolific
5e0a434b8676812de85037c3,night,dark,0,0,2,JOL,day,Study1,M,Study Phase,60,Recall1,3716,Prolific
61041a3b4159985f5294a436,dark,dark,1,1,2,JOL,day,Study1,M,Study Phase,65,Recall1,2945,Prolific
62029a55ef1cb18a1337c61a,,dark,0,0,2,JOL,day,Study1,M,Study Phase,10,Recall1,1677,Prolific
62d43cee3d60ac98c1dcacc8,night,dark,0,0,2,JOL,day,Study1,M,Study Phase,1,Recall1,2558,Prolific
630cc9747cb664e8a03c29f0,night,dark,0,0,2,JOL,day,Study1,M,Study Phase,20,Recall1,4012,Prolific
63a68daa57320319534db166,dark,dark,1,1,2,JOL,day,Study1,M,Study Phase,40,Recall1,8411,Prolific
63d000d62878aa92b833c5fc,dark,dark,1,1,2,JOL,day,Study1,M,Study Phase,40,Recall1,5379,Prolific
63d82b2de40f94ceb14816cc,night,dark,0,0,2,JOL,day,Study1,M,Study Phase,70,Recall1,4323,Prolific
63d87d58ddc4d930bbc9568e,dark,dark,1,1,2,JOL,day,Study1,M,Study Phase,60,Recall1,9473,Prolific
565c6791c121fe0012fc3caf,,bang,0,0,2,JOL,fuzzy,Study1,U,Study Phase,5,Recall1,4783,Prolific
58ed7f5aac62dc00019366a9,lemon,bang,0.2,0,2,JOL,fuzzy,Study1,U,Study Phase,45,Recall1,3770,Prolific
5c0dbb9b9166290001253342,,bang,0,0,2,JOL,fuzzy,Study1,U,Study Phase,0,Recall1,3875,Prolific
5dd0749782569a156ed4f658,bang,bang,1,1,2,JOL,fuzzy,Study1,U,Study Phase,10,Recall1,4625,Prolific
5e0a434b8676812de85037c3,ball,bang,0.5,0,2,JOL,fuzzy,Study1,U,Study Phase,60,Recall1,1425,Prolific
61041a3b4159985f5294a436,,bang,0,0,2,JOL,fuzzy,Study1,U,Study Phase,1,Recall1,4667,Prolific
62029a55ef1cb18a1337c61a,,bang,0,0,2,JOL,fuzzy,Study1,U,Study Phase,0,Recall1,864,Prolific
62d43cee3d60ac98c1dcacc8,warm,bang,0.25,0,2,JOL,fuzzy,Study1,U,Study Phase,20,Recall1,5124,Prolific
630cc9747cb664e8a03c29f0,hard,bang,0.25,0,2,JOL,fuzzy,Study1,U,Study Phase,10,Recall1,4955,Prolific
63a68daa57320319534db166,phone,bang,0.2,0,2,JOL,fuzzy,Study1,U,Study Phase,40,Recall1,6654,Prolific
63d000d62878aa92b833c5fc,bangs,bang,0.8,1,2,JOL,fuzzy,Study1,U,Study Phase,1,Recall1,2506,Prolific
63d82b2de40f94ceb14816cc,,bang,0,0,2,JOL,fuzzy,Study1,U,Study Phase,20,Recall1,4376,Prolific
63d87d58ddc4d930bbc9568e,,bang,0,0,2,JOL,fuzzy,Study1,U,Study Phase,9,Recall1,6187,Prolific
565c6791c121fe0012fc3caf,,steak,0,0,2,JOL,give,Study1,U,Study Phase,0,Recall1,4393,Prolific
58ed7f5aac62dc00019366a9,,steak,0,0,2,JOL,give,Study1,U,Study Phase,4,Recall1,4928,Prolific
5c0dbb9b9166290001253342,take,steak,0.8,1,2,JOL,give,Study1,U,Study Phase,0,Recall1,2133,Prolific
5dd0749782569a156ed4f658,,steak,0,0,2,JOL,give,Study1,U,Study Phase,10,Recall1,3826,Prolific
5e0a434b8676812de85037c3,take,steak,0.8,1,2,JOL,give,Study1,U,Study Phase,60,Recall1,2194,Prolific
61041a3b4159985f5294a436,,steak,0,0,2,JOL,give,Study1,U,Study Phase,5,Recall1,2876,Prolific
62029a55ef1cb18a1337c61a,,steak,0,0,2,JOL,give,Study1,U,Study Phase,0,Recall1,1118,Prolific
62d43cee3d60ac98c1dcacc8,donate,steak,0.5,0,2,JOL,give,Study1,U,Study Phase,1,Recall1,2133,Prolific
630cc9747cb664e8a03c29f0,,steak,0,0,2,JOL,give,Study1,U,Study Phase,5,Recall1,2972,Prolific
63a68daa57320319534db166,take,steak,0.8,1,2,JOL,give,Study1,U,Study Phase,20,Recall1,6624,Prolific
63d000d62878aa92b833c5fc,,steak,0,0,2,JOL,give,Study1,U,Study Phase,1,Recall1,2395,Prolific
63d82b2de40f94ceb14816cc,take,steak,0.8,1,2,JOL,give,Study1,U,Study Phase,15,Recall1,5958,Prolific
63d87d58ddc4d930bbc9568e,,steak,0,0,2,JOL,give,Study1,U,Study Phase,0,Recall1,6278,Prolific
565c6791c121fe0012fc3caf,,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,5,Recall1,3794,Prolific
58ed7f5aac62dc00019366a9,stiff,cotton,0.166666667,0,2,JOL,hard,Study1,M,Study Phase,2,Recall1,3301,Prolific
5c0dbb9b9166290001253342,,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,0,Recall1,2576,Prolific
5dd0749782569a156ed4f658,silk,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,3,Recall1,3721,Prolific
5e0a434b8676812de85037c3,ball,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,40,Recall1,1424,Prolific
61041a3b4159985f5294a436,,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,10,Recall1,3203,Prolific
62029a55ef1cb18a1337c61a,,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,0,Recall1,1184,Prolific
62d43cee3d60ac98c1dcacc8,solid,cotton,0.166666667,0,2,JOL,hard,Study1,M,Study Phase,1,Recall1,2370,Prolific
630cc9747cb664e8a03c29f0,silk,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,5,Recall1,2153,Prolific
63a68daa57320319534db166,silky,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,30,Recall1,7192,Prolific
63d000d62878aa92b833c5fc,silk,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,30,Recall1,3028,Prolific
63d82b2de40f94ceb14816cc,,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,20,Recall1,5397,Prolific
63d87d58ddc4d930bbc9568e,,cotton,0,0,2,JOL,hard,Study1,M,Study Phase,5,Recall1,7126,Prolific
565c6791c121fe0012fc3caf,,wheel,0,0,2,JOL,horse,Study1,M,Study Phase,5,Recall1,5001,Prolific
58ed7f5aac62dc00019366a9,wheel,wheel,1,1,2,JOL,horse,Study1,M,Study Phase,3,Recall1,3296,Prolific
5c0dbb9b9166290001253342,,wheel,0,0,2,JOL,horse,Study1,M,Study Phase,50,Recall1,3051,Prolific
5dd0749782569a156ed4f658,wheel,wheel,1,1,2,JOL,horse,Study1,M,Study Phase,20,Recall1,9584,Prolific
5e0a434b8676812de85037c3,ride,wheel,0.2,0,2,JOL,horse,Study1,M,Study Phase,40,Recall1,2238,Prolific
61041a3b4159985f5294a436,wheel,wheel,1,1,2,JOL,horse,Study1,M,Study Phase,9,Recall1,3314,Prolific
62029a55ef1cb18a1337c61a,,wheel,0,0,2,JOL,horse,Study1,M,Study Phase,0,Recall1,959,Prolific
62d43cee3d60ac98c1dcacc8,farm,wheel,0,0,2,JOL,horse,Study1,M,Study Phase,2,Recall1,2417,Prolific
630cc9747cb664e8a03c29f0,mule,wheel,0.4,0,2,JOL,horse,Study1,M,Study Phase,10,Recall1,3638,Prolific
63a68daa57320319534db166,circle,wheel,0.333333333,0,2,JOL,horse,Study1,M,Study Phase,36,Recall1,7871,Prolific
63d000d62878aa92b833c5fc,,wheel,0,0,2,JOL,horse,Study1,M,Study Phase,1,Recall1,2147,Prolific
63d82b2de40f94ceb14816cc,wheel,wheel,1,1,2,JOL,horse,Study1,M,Study Phase,45,Recall1,4826,Prolific
63d87d58ddc4d930bbc9568e,wheel,wheel,1,1,2,JOL,horse,Study1,M,Study Phase,60,Recall1,6040,Prolific
565c6791c121fe0012fc3caf,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,15,Recall1,4392,Prolific
58ed7f5aac62dc00019366a9,shower,clean,0.166666667,0,2,JOL,hygiene,Study1,F,Study Phase,89,Recall1,3059,Prolific
5c0dbb9b9166290001253342,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,80,Recall1,3878,Prolific
5dd0749782569a156ed4f658,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,90,Recall1,3793,Prolific
5e0a434b8676812de85037c3,shower,clean,0.166666667,0,2,JOL,hygiene,Study1,F,Study Phase,60,Recall1,3454,Prolific
61041a3b4159985f5294a436,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,98,Recall1,2532,Prolific
62029a55ef1cb18a1337c61a,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,40,Recall1,2364,Prolific
62d43cee3d60ac98c1dcacc8,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,80,Recall1,5331,Prolific
630cc9747cb664e8a03c29f0,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,70,Recall1,3220,Prolific
63a68daa57320319534db166,scalp,clean,0.6,0,2,JOL,hygiene,Study1,F,Study Phase,80,Recall1,6422,Prolific
63d000d62878aa92b833c5fc,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,60,Recall1,3080,Prolific
63d82b2de40f94ceb14816cc,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,70,Recall1,3856,Prolific
63d87d58ddc4d930bbc9568e,clean,clean,1,1,2,JOL,hygiene,Study1,F,Study Phase,75,Recall1,4179,Prolific
565c6791c121fe0012fc3caf,,rod,0,0,2,JOL,keys,Study1,U,Study Phase,10,Recall1,4337,Prolific
58ed7f5aac62dc00019366a9,car,rod,0.333333333,0,2,JOL,keys,Study1,U,Study Phase,1,Recall1,11162,Prolific
5c0dbb9b9166290001253342,,rod,0,0,2,JOL,keys,Study1,U,Study Phase,0,Recall1,3647,Prolific
5dd0749782569a156ed4f658,meat,rod,0,0,2,JOL,keys,Study1,U,Study Phase,30,Recall1,2912,Prolific
5e0a434b8676812de85037c3,shed,rod,0.25,0,2,JOL,keys,Study1,U,Study Phase,30,Recall1,2572,Prolific
61041a3b4159985f5294a436,meat,rod,0,0,2,JOL,keys,Study1,U,Study Phase,8,Recall1,3080,Prolific
62029a55ef1cb18a1337c61a,,rod,0,0,2,JOL,keys,Study1,U,Study Phase,0,Recall1,855,Prolific
62d43cee3d60ac98c1dcacc8,car,rod,0.333333333,0,2,JOL,keys,Study1,U,Study Phase,1,Recall1,1715,Prolific
630cc9747cb664e8a03c29f0,ring,rod,0.25,0,2,JOL,keys,Study1,U,Study Phase,15,Recall1,4828,Prolific
63a68daa57320319534db166,steak,rod,0,0,2,JOL,keys,Study1,U,Study Phase,32,Recall1,10979,Prolific
63d000d62878aa92b833c5fc,,rod,0,0,2,JOL,keys,Study1,U,Study Phase,1,Recall1,1155,Prolific
63d82b2de40f94ceb14816cc,,rod,0,0,2,JOL,keys,Study1,U,Study Phase,5,Recall1,8259,Prolific
63d87d58ddc4d930bbc9568e,rod,rod,1,1,2,JOL,keys,Study1,U,Study Phase,13,Recall1,9343,Prolific
