id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Procedure.Shuffle.1,Response.RT,Platform
55b2d3f2fdf99b525bc839aa,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1431,Prolific
5a8b1ee2000dab00018cc7cd,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,3446,Prolific
5d4225e01985380018375d83,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1676,Prolific
602454a47d0d7d121a1e444b,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1392,Prolific
6107d8ee8bd9a035d04f6d98,,card,0,0,1,Read,credit,Study1,F,Study Phase,Recall1,1001,Prolific
6172607a932e0b0c3523854d,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1998,Prolific
628e0063fa56e316da2a71cb,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,7005,Prolific
631512727c23394ca21acbfb,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,3881,Prolific
63d7d95057d77b4c34b3afe8,card,card,1,1,1,Read,credit,Study1,F,Study Phase,Recall1,1657,Prolific
55b2d3f2fdf99b525bc839aa,more,bottle,0.333333333,0,1,Read,cry,Study1,M,Study Phase,Recall1,1723,Prolific
5a8b1ee2000dab00018cc7cd,bottle,bottle,1,1,1,Read,cry,Study1,M,Study Phase,Recall1,4254,Prolific
5d4225e01985380018375d83,sad,bottle,0,0,1,Read,cry,Study1,M,Study Phase,Recall1,2122,Prolific
602454a47d0d7d121a1e444b,bottle,bottle,1,1,1,Read,cry,Study1,M,Study Phase,Recall1,7550,Prolific
6107d8ee8bd9a035d04f6d98,tears,bottle,0.333333333,0,1,Read,cry,Study1,M,Study Phase,Recall1,27178,Prolific
6172607a932e0b0c3523854d,tears,bottle,0.333333333,0,1,Read,cry,Study1,M,Study Phase,Recall1,3283,Prolific
628e0063fa56e316da2a71cb,bottle,bottle,1,1,1,Read,cry,Study1,M,Study Phase,Recall1,3339,Prolific
631512727c23394ca21acbfb,,bottle,0,0,1,Read,cry,Study1,M,Study Phase,Recall1,1173,Prolific
63d7d95057d77b4c34b3afe8,baby,bottle,0.166666667,0,1,Read,cry,Study1,M,Study Phase,Recall1,1990,Prolific
55b2d3f2fdf99b525bc839aa,dark,dark,1,1,1,Read,day,Study1,M,Study Phase,Recall1,11449,Prolific
5a8b1ee2000dab00018cc7cd,dark,dark,1,1,1,Read,day,Study1,M,Study Phase,Recall1,3842,Prolific
5d4225e01985380018375d83,night,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,2137,Prolific
602454a47d0d7d121a1e444b,night,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,2730,Prolific
6107d8ee8bd9a035d04f6d98,,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,972,Prolific
6172607a932e0b0c3523854d,night,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,3740,Prolific
628e0063fa56e316da2a71cb,weaks,dark,0.4,0,1,Read,day,Study1,M,Study Phase,Recall1,4361,Prolific
631512727c23394ca21acbfb,dawn,dark,0.5,0,1,Read,day,Study1,M,Study Phase,Recall1,3623,Prolific
63d7d95057d77b4c34b3afe8,night,dark,0,0,1,Read,day,Study1,M,Study Phase,Recall1,2043,Prolific
55b2d3f2fdf99b525bc839aa,bang,bang,1,1,1,Read,fuzzy,Study1,U,Study Phase,Recall1,15692,Prolific
5a8b1ee2000dab00018cc7cd,bangs,bang,0.8,1,1,Read,fuzzy,Study1,U,Study Phase,Recall1,5827,Prolific
5d4225e01985380018375d83,warm,bang,0.25,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,2100,Prolific
602454a47d0d7d121a1e444b,soft,bang,0,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,13814,Prolific
6107d8ee8bd9a035d04f6d98,,bang,0,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,649,Prolific
6172607a932e0b0c3523854d,bear,bang,0.5,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,7693,Prolific
628e0063fa56e316da2a71cb,peach,bang,0.2,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,12971,Prolific
631512727c23394ca21acbfb,,bang,0,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,783,Prolific
63d7d95057d77b4c34b3afe8,wood,bang,0,0,1,Read,fuzzy,Study1,U,Study Phase,Recall1,7183,Prolific
55b2d3f2fdf99b525bc839aa,steak,steak,1,1,1,Read,give,Study1,U,Study Phase,Recall1,10084,Prolific
5a8b1ee2000dab00018cc7cd,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,19319,Prolific
5d4225e01985380018375d83,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,1767,Prolific
602454a47d0d7d121a1e444b,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,6136,Prolific
6107d8ee8bd9a035d04f6d98,,steak,0,0,1,Read,give,Study1,U,Study Phase,Recall1,1177,Prolific
6172607a932e0b0c3523854d,thanks,steak,0.666666667,0,1,Read,give,Study1,U,Study Phase,Recall1,5847,Prolific
628e0063fa56e316da2a71cb,,steak,0,0,1,Read,give,Study1,U,Study Phase,Recall1,1844,Prolific
631512727c23394ca21acbfb,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,2006,Prolific
63d7d95057d77b4c34b3afe8,take,steak,0.8,1,1,Read,give,Study1,U,Study Phase,Recall1,3207,Prolific
55b2d3f2fdf99b525bc839aa,soft,cotton,0.333333333,0,1,Read,hard,Study1,M,Study Phase,Recall1,1583,Prolific
5a8b1ee2000dab00018cc7cd,,cotton,0,0,1,Read,hard,Study1,M,Study Phase,Recall1,13447,Prolific
5d4225e01985380018375d83,soft,cotton,0.333333333,0,1,Read,hard,Study1,M,Study Phase,Recall1,1398,Prolific
602454a47d0d7d121a1e444b,soft,cotton,0.333333333,0,1,Read,hard,Study1,M,Study Phase,Recall1,1745,Prolific
6107d8ee8bd9a035d04f6d98,,cotton,0,0,1,Read,hard,Study1,M,Study Phase,Recall1,3139,Prolific
6172607a932e0b0c3523854d,brick,cotton,0.166666667,0,1,Read,hard,Study1,M,Study Phase,Recall1,6987,Prolific
628e0063fa56e316da2a71cb,cotton,cotton,1,1,1,Read,hard,Study1,M,Study Phase,Recall1,5291,Prolific
631512727c23394ca21acbfb,,cotton,0,0,1,Read,hard,Study1,M,Study Phase,Recall1,1471,Prolific
63d7d95057d77b4c34b3afe8,cotton,cotton,1,1,1,Read,hard,Study1,M,Study Phase,Recall1,3118,Prolific
55b2d3f2fdf99b525bc839aa,meat,wheel,0.2,0,1,Read,horse,Study1,M,Study Phase,Recall1,1641,Prolific
5a8b1ee2000dab00018cc7cd,wheel,wheel,1,1,1,Read,horse,Study1,M,Study Phase,Recall1,4420,Prolific
5d4225e01985380018375d83,animal,wheel,0.166666667,0,1,Read,horse,Study1,M,Study Phase,Recall1,8940,Prolific
602454a47d0d7d121a1e444b,fly,wheel,0.2,0,1,Read,horse,Study1,M,Study Phase,Recall1,7200,Prolific
6107d8ee8bd9a035d04f6d98,,wheel,0,0,1,Read,horse,Study1,M,Study Phase,Recall1,2224,Prolific
6172607a932e0b0c3523854d,farm,wheel,0,0,1,Read,horse,Study1,M,Study Phase,Recall1,12197,Prolific
628e0063fa56e316da2a71cb,wheel,wheel,1,1,1,Read,horse,Study1,M,Study Phase,Recall1,3269,Prolific
631512727c23394ca21acbfb,wheel,wheel,1,1,1,Read,horse,Study1,M,Study Phase,Recall1,4357,Prolific
63d7d95057d77b4c34b3afe8,wheel,wheel,1,1,1,Read,horse,Study1,M,Study Phase,Recall1,3666,Prolific
55b2d3f2fdf99b525bc839aa,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,8713,Prolific
5a8b1ee2000dab00018cc7cd,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,3378,Prolific
5d4225e01985380018375d83,wash,clean,0.2,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,1897,Prolific
602454a47d0d7d121a1e444b,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,4368,Prolific
6107d8ee8bd9a035d04f6d98,,clean,0,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,1414,Prolific
6172607a932e0b0c3523854d,shower,clean,0.166666667,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,3026,Prolific
628e0063fa56e316da2a71cb,toothbrush,clean,0,0,1,Read,hygiene,Study1,F,Study Phase,Recall1,6433,Prolific
631512727c23394ca21acbfb,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,2308,Prolific
63d7d95057d77b4c34b3afe8,clean,clean,1,1,1,Read,hygiene,Study1,F,Study Phase,Recall1,2300,Prolific
55b2d3f2fdf99b525bc839aa,rod,rod,1,1,1,Read,keys,Study1,U,Study Phase,Recall1,10600,Prolific
5a8b1ee2000dab00018cc7cd,rod,rod,1,1,1,Read,keys,Study1,U,Study Phase,Recall1,4213,Prolific
5d4225e01985380018375d83,door,rod,0.75,1,1,Read,keys,Study1,U,Study Phase,Recall1,2672,Prolific
602454a47d0d7d121a1e444b,open,rod,0.25,0,1,Read,keys,Study1,U,Study Phase,Recall1,6703,Prolific
6107d8ee8bd9a035d04f6d98,,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,1269,Prolific
6172607a932e0b0c3523854d,ring,rod,0.25,0,1,Read,keys,Study1,U,Study Phase,Recall1,2430,Prolific
628e0063fa56e316da2a71cb,meat,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,6427,Prolific
631512727c23394ca21acbfb,meat,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,2122,Prolific
63d7d95057d77b4c34b3afe8,meat,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,1735,Prolific
55b2d3f2fdf99b525bc839aa,tiger,stripes,0.571428571,0,1,Read,lion,Study1,M,Study Phase,Recall1,2094,Prolific
5a8b1ee2000dab00018cc7cd,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,5434,Prolific
5d4225e01985380018375d83,king,stripes,0.142857143,0,1,Read,lion,Study1,M,Study Phase,Recall1,1540,Prolific
602454a47d0d7d121a1e444b,roar,stripes,0.142857143,0,1,Read,lion,Study1,M,Study Phase,Recall1,1957,Prolific
6107d8ee8bd9a035d04f6d98,,stripes,0,0,1,Read,lion,Study1,M,Study Phase,Recall1,1500,Prolific
6172607a932e0b0c3523854d,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,16458,Prolific
628e0063fa56e316da2a71cb,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,2454,Prolific
631512727c23394ca21acbfb,,stripes,0,0,1,Read,lion,Study1,M,Study Phase,Recall1,1092,Prolific
63d7d95057d77b4c34b3afe8,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,2493,Prolific
55b2d3f2fdf99b525bc839aa,fiction,fiction,1,1,1,Read,listen,Study1,U,Study Phase,Recall1,12555,Prolific
5a8b1ee2000dab00018cc7cd,spaek,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,23009,Prolific
5d4225e01985380018375d83,sound,fiction,0.285714286,0,1,Read,listen,Study1,U,Study Phase,Recall1,5406,Prolific
602454a47d0d7d121a1e444b,ignore,fiction,0.428571429,0,1,Read,listen,Study1,U,Study Phase,Recall1,5995,Prolific
6107d8ee8bd9a035d04f6d98,,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,800,Prolific
6172607a932e0b0c3523854d,hear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,2142,Prolific
628e0063fa56e316da2a71cb,,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,2476,Prolific
631512727c23394ca21acbfb,,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,596,Prolific
63d7d95057d77b4c34b3afe8,hear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,2598,Prolific
55b2d3f2fdf99b525bc839aa,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,2420,Prolific
5a8b1ee2000dab00018cc7cd,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,3741,Prolific
5d4225e01985380018375d83,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,2661,Prolific
602454a47d0d7d121a1e444b,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,5483,Prolific
6107d8ee8bd9a035d04f6d98,,trash,0,0,1,Read,litter,Study1,F,Study Phase,Recall1,2892,Prolific
6172607a932e0b0c3523854d,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,3553,Prolific
628e0063fa56e316da2a71cb,,trash,0,0,1,Read,litter,Study1,F,Study Phase,Recall1,6474,Prolific
631512727c23394ca21acbfb,,trash,0,0,1,Read,litter,Study1,F,Study Phase,Recall1,922,Prolific
63d7d95057d77b4c34b3afe8,cat,trash,0.4,0,1,Read,litter,Study1,F,Study Phase,Recall1,3656,Prolific
55b2d3f2fdf99b525bc839aa,bird,phone,0,0,1,Read,maze,Study1,U,Study Phase,Recall1,10651,Prolific
5a8b1ee2000dab00018cc7cd,phone,phone,1,1,1,Read,maze,Study1,U,Study Phase,Recall1,9111,Prolific
5d4225e01985380018375d83,runner,phone,0.333333333,0,1,Read,maze,Study1,U,Study Phase,Recall1,2062,Prolific
602454a47d0d7d121a1e444b,scary,phone,0,0,1,Read,maze,Study1,U,Study Phase,Recall1,6863,Prolific
6107d8ee8bd9a035d04f6d98,,phone,0,0,1,Read,maze,Study1,U,Study Phase,Recall1,953,Prolific
6172607a932e0b0c3523854d,corn,phone,0.4,0,1,Read,maze,Study1,U,Study Phase,Recall1,2917,Prolific
628e0063fa56e316da2a71cb,corn,phone,0.4,0,1,Read,maze,Study1,U,Study Phase,Recall1,3839,Prolific
631512727c23394ca21acbfb,phone,phone,1,1,1,Read,maze,Study1,U,Study Phase,Recall1,2695,Prolific
63d7d95057d77b4c34b3afe8,phone,phone,1,1,1,Read,maze,Study1,U,Study Phase,Recall1,2421,Prolific
55b2d3f2fdf99b525bc839aa,eat,keys,0.25,0,1,Read,meat,Study1,U,Study Phase,Recall1,1659,Prolific
5a8b1ee2000dab00018cc7cd,keys,keys,1,1,1,Read,meat,Study1,U,Study Phase,Recall1,7136,Prolific
5d4225e01985380018375d83,ball,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,3338,Prolific
602454a47d0d7d121a1e444b,sandwich,keys,0.125,0,1,Read,meat,Study1,U,Study Phase,Recall1,2640,Prolific
6107d8ee8bd9a035d04f6d98,,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,4480,Prolific
6172607a932e0b0c3523854d,steak,keys,0.6,0,1,Read,meat,Study1,U,Study Phase,Recall1,5625,Prolific
628e0063fa56e316da2a71cb,keys,keys,1,1,1,Read,meat,Study1,U,Study Phase,Recall1,7889,Prolific
631512727c23394ca21acbfb,keys,keys,1,1,1,Read,meat,Study1,U,Study Phase,Recall1,3055,Prolific
63d7d95057d77b4c34b3afe8,key,keys,0.75,1,1,Read,meat,Study1,U,Study Phase,Recall1,2373,Prolific
55b2d3f2fdf99b525bc839aa,maroon,maroon,1,1,1,Read,mirror,Study1,U,Study Phase,Recall1,14808,Prolific
5a8b1ee2000dab00018cc7cd,maroon,maroon,1,1,1,Read,mirror,Study1,U,Study Phase,Recall1,4202,Prolific
5d4225e01985380018375d83,minor,maroon,0.666666667,0,1,Read,mirror,Study1,U,Study Phase,Recall1,4646,Prolific
602454a47d0d7d121a1e444b,reflection,maroon,0.3,0,1,Read,mirror,Study1,U,Study Phase,Recall1,7268,Prolific
6107d8ee8bd9a035d04f6d98,,maroon,0,0,1,Read,mirror,Study1,U,Study Phase,Recall1,2264,Prolific
6172607a932e0b0c3523854d,self,maroon,0,0,1,Read,mirror,Study1,U,Study Phase,Recall1,9553,Prolific
628e0063fa56e316da2a71cb,,maroon,0,0,1,Read,mirror,Study1,U,Study Phase,Recall1,6282,Prolific
631512727c23394ca21acbfb,maroon,maroon,1,1,1,Read,mirror,Study1,U,Study Phase,Recall1,3573,Prolific
63d7d95057d77b4c34b3afe8,mirage,maroon,0.5,0,1,Read,mirror,Study1,U,Study Phase,Recall1,6415,Prolific
55b2d3f2fdf99b525bc839aa,horse,donkey,0.333333333,0,1,Read,mule,Study1,F,Study Phase,Recall1,2022,Prolific
55b2d3f2fdf99b525bc839aa,horse,donkey,0.333333333,0,1,Read,mule,Study1,F,Study Phase,Recall1,3459,Prolific
5a8b1ee2000dab00018cc7cd,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,3894,Prolific
5a8b1ee2000dab00018cc7cd,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,4487,Prolific
5d4225e01985380018375d83,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,5278,Prolific
5d4225e01985380018375d83,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,5323,Prolific
602454a47d0d7d121a1e444b,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,77784,Prolific
602454a47d0d7d121a1e444b,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1803,Prolific
6107d8ee8bd9a035d04f6d98,,donkey,0,0,1,Read,mule,Study1,F,Study Phase,Recall1,1181,Prolific
6107d8ee8bd9a035d04f6d98,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,6906,Prolific
6172607a932e0b0c3523854d,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,3309,Prolific
6172607a932e0b0c3523854d,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,4727,Prolific
628e0063fa56e316da2a71cb,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,2406,Prolific
628e0063fa56e316da2a71cb,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,2119,Prolific
631512727c23394ca21acbfb,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,3673,Prolific
631512727c23394ca21acbfb,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,3243,Prolific
63d7d95057d77b4c34b3afe8,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,2623,Prolific
63d7d95057d77b4c34b3afe8,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1941,Prolific
55b2d3f2fdf99b525bc839aa,sleep,sleep,1,1,1,Read,nap,Study1,F,Study Phase,Recall1,7040,Prolific
5a8b1ee2000dab00018cc7cd,sleep,sleep,1,1,1,Read,nap,Study1,F,Study Phase,Recall1,8044,Prolific
